id	Disease	Sample_Type	Protocol	Platform
TCGA-85-8049-01A-11H-2246-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8052-01A-11H-2246-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8070-01A-11H-2246-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8071-01A-11H-2246-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8072-01A-31H-2246-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8276-01A-11H-2295-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8287-01A-11H-2295-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8288-01A-11H-2295-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8350-01A-11H-2295-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8351-01A-11H-2295-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8352-01A-31H-2325-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8353-01A-21H-2295-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8354-01A-31H-2325-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8355-01A-11H-2295-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8479-01A-11H-2325-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8481-01A-11H-2325-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8580-01A-31H-2402-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8582-01A-21H-2402-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8584-01A-11H-2402-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8664-01A-11H-2402-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-8666-01A-11H-2402-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-A4CL-01A-41H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-A4CN-01A-11H-A24G-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-A4JB-01A-51H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-A4JC-01A-11H-A25B-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-A4PA-01A-11H-A25B-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-A4QQ-01A-41H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-A4QR-01A-11H-A25B-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-A50M-01A-21H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-A50Z-01A-21H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-A510-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-A511-01A-21H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-A512-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-A513-01A-12H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-A53L-01A-21H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-85-A5B5-01A-21H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-90-6837-01A-11H-1948-13	LUSC	1	MultiMACs	HiSeq
TCGA-90-6837-11A-01H-2124-13	LUSC	11	MultiMACs	HiSeq
TCGA-90-7766-01A-21H-2124-13	LUSC	1	MultiMACs	HiSeq
TCGA-90-7767-01A-11H-2124-13	LUSC	1	MultiMACs	HiSeq
TCGA-90-7767-11A-01H-2124-13	LUSC	11	MultiMACs	HiSeq
TCGA-90-7769-01A-11H-2124-13	LUSC	1	MultiMACs	HiSeq
TCGA-90-7964-01A-21H-2186-13	LUSC	1	MultiMACs	HiSeq
TCGA-90-A4ED-01A-31H-A25B-13	LUSC	1	MultiMACs	HiSeq
TCGA-90-A4EE-01A-11H-A25B-13	LUSC	1	MultiMACs	HiSeq
TCGA-90-A59Q-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-92-7340-01A-21H-2044-13	LUSC	1	MultiMACs	HiSeq
TCGA-92-7340-11A-01H-2044-13	LUSC	11	MultiMACs	HiSeq
TCGA-92-7341-01A-31H-2044-13	LUSC	1	MultiMACs	HiSeq
TCGA-92-7341-11A-01H-2044-13	LUSC	11	MultiMACs	HiSeq
TCGA-92-8063-01A-11H-2246-13	LUSC	1	MultiMACs	HiSeq
TCGA-92-8064-01A-11H-2246-13	LUSC	1	MultiMACs	HiSeq
TCGA-92-8065-01A-11H-2246-13	LUSC	1	MultiMACs	HiSeq
TCGA-94-7033-01A-11H-1948-13	LUSC	1	MultiMACs	HiSeq
TCGA-94-7557-01A-11H-2124-13	LUSC	1	MultiMACs	HiSeq
TCGA-94-7943-01A-11H-2186-13	LUSC	1	MultiMACs	HiSeq
TCGA-94-8035-01A-11H-2246-13	LUSC	1	MultiMACs	HiSeq
TCGA-94-8490-01A-11H-2325-13	LUSC	1	MultiMACs	HiSeq
TCGA-94-8491-01A-11H-2325-13	LUSC	1	MultiMACs	HiSeq
TCGA-94-A4VJ-01A-11H-A25B-13	LUSC	1	MultiMACs	HiSeq
TCGA-94-A5I4-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-94-A5I6-01A-21H-A27R-13	LUSC	1	MultiMACs	HiSeq
TCGA-96-7544-01A-11H-2044-13	LUSC	1	MultiMACs	HiSeq
TCGA-96-7545-01A-21H-2044-13	LUSC	1	MultiMACs	HiSeq
TCGA-96-8169-01A-11H-2295-13	LUSC	1	MultiMACs	HiSeq
TCGA-96-8170-01A-11H-2295-13	LUSC	1	MultiMACs	HiSeq
TCGA-96-A4JL-01A-11H-A25B-13	LUSC	1	MultiMACs	HiSeq
TCGA-98-7454-01A-11H-2044-13	LUSC	1	MultiMACs	HiSeq
TCGA-98-8020-01A-11H-2246-13	LUSC	1	MultiMACs	HiSeq
TCGA-98-8021-01A-11H-2246-13	LUSC	1	MultiMACs	HiSeq
TCGA-98-8022-01A-11H-2246-13	LUSC	1	MultiMACs	HiSeq
TCGA-98-8023-01A-11H-2246-13	LUSC	1	MultiMACs	HiSeq
TCGA-98-A538-01A-11H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-98-A539-01A-31H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-98-A53A-01A-11H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-98-A53B-01A-11H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-98-A53C-01A-11H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-98-A53D-01A-32H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-98-A53H-01A-12H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-98-A53I-01A-31H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-98-A53J-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-J1-A4AH-01A-31R-A24G-13	LUSC	1	MultiMACs	HiSeq
TCGA-L3-A4E7-01A-11R-A25B-13	LUSC	1	MultiMACs	HiSeq
TCGA-L3-A524-01A-11H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-LA-A446-01A-21H-A25B-13	LUSC	1	MultiMACs	HiSeq
TCGA-LA-A7SW-01A-11H-A404-13	LUSC	1	MultiMACs	HiSeq
TCGA-MF-A522-01A-11H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HD-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HE-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HF-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HG-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HH-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HI-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HJ-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HK-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HL-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HM-01A-12H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HN-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HO-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HP-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HQ-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HR-01A-21H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NC-A5HT-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NK-A5CR-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NK-A5CT-01A-31H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NK-A5CX-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-NK-A7XE-01A-12H-A404-13	LUSC	1	MultiMACs	HiSeq
TCGA-O2-A52N-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-O2-A52Q-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-O2-A52S-01A-11H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-O2-A52V-01A-31H-A263-13	LUSC	1	MultiMACs	HiSeq
TCGA-O2-A52W-01A-11H-A26V-13	LUSC	1	MultiMACs	HiSeq
TCGA-O2-A5IB-01A-11H-A27R-13	LUSC	1	MultiMACs	HiSeq
TCGA-XC-AA0X-01A-32H-A404-13	LUSC	1	MultiMACs	HiSeq
TCGA-3H-AB3K-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-3H-AB3L-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-3H-AB3M-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-3H-AB3O-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-3H-AB3S-01A-21R-A404-13	MESO	1	Direct	HiSeq
TCGA-3H-AB3T-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-3H-AB3U-01A-21R-A404-13	MESO	1	Direct	HiSeq
TCGA-3H-AB3X-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-3U-A98D-01A-12R-A404-13	MESO	1	Direct	HiSeq
TCGA-3U-A98E-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-3U-A98F-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-3U-A98G-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-3U-A98H-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-3U-A98I-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-3U-A98J-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-LK-A4NW-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-LK-A4NY-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-LK-A4NZ-01A-12R-A34G-13	MESO	1	Direct	HiSeq
TCGA-LK-A4O0-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-LK-A4O2-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-LK-A4O4-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-LK-A4O5-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-LK-A4O6-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-LK-A4O7-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-MQ-A4KX-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-MQ-A4LC-01A-31R-A34G-13	MESO	1	Direct	HiSeq
TCGA-MQ-A4LI-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-MQ-A4LJ-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-MQ-A4LM-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-MQ-A4LP-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-MQ-A4LV-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-MQ-A6BL-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-MQ-A6BN-01A-12R-A34G-13	MESO	1	Direct	HiSeq
TCGA-MQ-A6BQ-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-MQ-A6BR-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-MQ-A6BS-01A-12R-A34G-13	MESO	1	Direct	HiSeq
TCGA-NQ-A57I-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-NQ-A638-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-SC-A6LM-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-SC-A6LN-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-SC-A6LP-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-SC-A6LQ-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-SC-A6LR-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-SC-AA5Z-01A-21R-A404-13	MESO	1	Direct	HiSeq
TCGA-SH-A7BC-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-SH-A7BD-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-SH-A7BH-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-SH-A9CT-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-SH-A9CU-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-TS-A7OU-01B-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-TS-A7OY-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-TS-A7OZ-01A-21R-A404-13	MESO	1	Direct	HiSeq
TCGA-TS-A7P0-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-TS-A7P1-01A-41R-A404-13	MESO	1	Direct	HiSeq
TCGA-TS-A7P3-01A-12R-A34G-13	MESO	1	Direct	HiSeq
TCGA-TS-A7P6-01A-21R-A34G-13	MESO	1	Direct	HiSeq
TCGA-TS-A7P7-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-TS-A7P8-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-TS-A7PB-01A-11R-A34G-13	MESO	1	Direct	HiSeq
TCGA-TS-A8AF-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-TS-A8AI-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-TS-A8AS-01A-21R-A404-13	MESO	1	Direct	HiSeq
TCGA-TS-A8AV-01A-12R-A404-13	MESO	1	Direct	HiSeq
TCGA-TS-A8AY-01A-21R-A404-13	MESO	1	Direct	HiSeq
TCGA-UD-AABY-01A-12R-A404-13	MESO	1	Direct	HiSeq
TCGA-UD-AABZ-01A-12R-A404-13	MESO	1	Direct	HiSeq
TCGA-UD-AAC1-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-UD-AAC4-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-UD-AAC5-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-UD-AAC6-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-UD-AAC7-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-UT-A88C-01B-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-UT-A88D-01B-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-UT-A88E-01B-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-UT-A88G-01B-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-UT-A97Y-01A-21R-A404-13	MESO	1	Direct	HiSeq
TCGA-XT-AASU-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-YS-A95B-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-YS-A95C-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-YS-AA4M-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-ZN-A9VO-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-ZN-A9VP-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-ZN-A9VQ-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-ZN-A9VS-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-ZN-A9VU-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-ZN-A9VV-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-ZN-A9VW-01A-11R-A404-13	MESO	1	Direct	HiSeq
TCGA-04-1331-01A-01R-1569-13	OV	1	MultiMACs	HiSeq
TCGA-04-1336-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-04-1337-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-04-1341-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-04-1342-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-04-1343-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-04-1346-01A-01R-1569-13	OV	1	MultiMACs	HiSeq
TCGA-04-1347-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-04-1348-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-04-1349-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-04-1350-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-04-1356-01A-01R-1569-13	OV	1	MultiMACs	HiSeq
TCGA-04-1357-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-04-1361-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-04-1362-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-04-1364-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-04-1365-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-04-1367-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-04-1514-01A-01R-1566-13	OV	1	MultiMACs	HiSeq
TCGA-04-1517-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-04-1519-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-04-1525-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-04-1530-01A-02R-1569-13	OV	1	MultiMACs	HiSeq
TCGA-04-1536-01A-01R-1566-13	OV	1	MultiMACs	HiSeq
TCGA-04-1542-01A-01R-1566-13	OV	1	MultiMACs	HiSeq
TCGA-04-1638-01A-01R-1567-13	OV	1	MultiMACs	HiSeq
TCGA-04-1646-01A-01R-1567-13	OV	1	MultiMACs	HiSeq
TCGA-04-1648-01A-01R-1567-13	OV	1	MultiMACs	HiSeq
TCGA-04-1649-01A-01R-1567-13	OV	1	MultiMACs	HiSeq
TCGA-04-1651-01A-01R-1567-13	OV	1	MultiMACs	HiSeq
TCGA-04-1652-01A-01R-1567-13	OV	1	MultiMACs	HiSeq
TCGA-04-1654-01A-02R-1567-13	OV	1	MultiMACs	HiSeq
TCGA-04-1655-01A-01R-1566-13	OV	1	MultiMACs	HiSeq
TCGA-09-0364-01A-02R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-09-0366-01A-01R-1986-13	OV	1	MultiMACs	HiSeq
TCGA-09-0367-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-09-1661-01B-01R-1566-13	OV	1	MultiMACs	HiSeq
TCGA-09-1662-01A-01R-1566-13	OV	1	MultiMACs	HiSeq
TCGA-09-1665-01B-01R-1566-13	OV	1	MultiMACs	HiSeq
TCGA-09-1666-01A-01R-1566-13	OV	1	MultiMACs	HiSeq
TCGA-09-1667-01C-01R-1566-13	OV	1	MultiMACs	HiSeq
TCGA-09-1668-01B-01R-1566-13	OV	1	MultiMACs	HiSeq
TCGA-09-1669-01A-01R-1566-13	OV	1	MultiMACs	HiSeq
TCGA-09-1670-01A-01R-1566-13	OV	1	MultiMACs	HiSeq
TCGA-09-1673-01A-01R-1566-13	OV	1	MultiMACs	HiSeq
TCGA-09-1674-01A-01R-1566-13	OV	1	MultiMACs	HiSeq
TCGA-09-2044-01B-01R-1568-13	OV	1	MultiMACs	HiSeq
TCGA-09-2045-01A-01R-1568-13	OV	1	MultiMACs	HiSeq
TCGA-09-2048-01A-01R-1568-13	OV	1	MultiMACs	HiSeq
TCGA-09-2050-01A-01R-1568-13	OV	1	MultiMACs	HiSeq
TCGA-09-2051-01A-01R-1568-13	OV	1	MultiMACs	HiSeq
TCGA-09-2053-01C-01R-1568-13	OV	1	MultiMACs	HiSeq
TCGA-09-2054-01A-01R-1568-13	OV	1	MultiMACs	HiSeq
TCGA-10-0927-01A-02R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-10-0928-01A-02R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-10-0930-01A-02R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-10-0931-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-10-0933-01A-01R-1569-13	OV	1	MultiMACs	HiSeq
TCGA-10-0936-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-10-0938-01A-02R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0714-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0720-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0723-01A-02R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0724-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0725-01A-01R-1986-13	OV	1	MultiMACs	HiSeq
TCGA-13-0726-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0727-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0730-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0751-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0755-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0757-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0760-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0761-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0762-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0765-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0766-01A-02R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0768-01A-01R-1569-13	OV	1	MultiMACs	HiSeq
TCGA-13-0791-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0791-02A-01R-1564-13	OV	2	MultiMACs	HiSeq
TCGA-13-0792-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0793-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0794-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0795-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0797-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0799-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0800-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0801-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0802-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0803-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0805-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0883-01A-02R-1569-13	OV	1	MultiMACs	HiSeq
TCGA-13-0884-01B-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-0885-01A-02R-1569-13	OV	1	MultiMACs	HiSeq
TCGA-13-0886-01A-01R-1569-13	OV	1	MultiMACs	HiSeq
TCGA-13-0887-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0888-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0889-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0890-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0891-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0893-01B-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-0894-01B-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-0897-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0899-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0900-01B-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-0901-01B-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-0903-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0904-01A-02R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0905-01B-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-0906-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0908-01B-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-0910-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0911-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0912-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0913-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0913-02A-01R-1564-13	OV	2	MultiMACs	HiSeq
TCGA-13-0916-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0919-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0920-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0921-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0923-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-0924-01A-01R-1564-13	OV	1	MultiMACs	HiSeq
TCGA-13-1403-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1404-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1405-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1407-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1408-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1409-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1410-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1411-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1412-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1477-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1481-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1482-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1483-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1484-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1485-01A-02R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1487-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1488-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1489-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1489-02A-01R-1565-13	OV	2	MultiMACs	HiSeq
TCGA-13-1491-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1492-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
TCGA-13-1494-01A-01R-1565-13	OV	1	MultiMACs	HiSeq
